"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","A27","B28","C29","D30","E31","F32","G33","H34","I35","J36","K37","L38","M39","N40","O41","P42","Q43","R44","S45","T46","U47","V48","W49","X50","Y51","Z52","A53","B54","C55","D56","E57","F58","G59","H60","I61","J62","K63","L64","M65","N66","O67","P68","Q69","R70","S71"
"65","PARA HACER CRECER MI NEGOCIO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","PARA HACER COMPRAS","3","3.4","2","2.8","1","5.9","2","4.3","1","2.4","1","4","0","0","1","5.3","0","0","1","11.1","0","0","2","6.7","1","5.3","0","0","1","5.3","0","0","0","0","1","7.7","0","0","1","5.6","0","0","0","0","0","0","0","0","0","0","0","0","2","7.7","1","3.1","0","0","0","0","1","5.3","1","9.1","0","0","0","0","0","0"
"67","PARA AHORRAR TIEMPO","15","17","12","16.9","3","17.6","10","21.3","5","12.2","5","20","2","9.5","6","31.6","2","14.3","0","0","3","16.7","4","13.3","3","15.8","5","23.8","1","5.3","4","50","0","0","5","38.5","0","0","3","16.7","1","11.1","0","0","1","50","1","11.1","0","0","2","22.2","5","19.2","6","18.8","1","25","3","13.6","2","10.5","4","36.4","0","0","2","22.2","1","12.5"
"68","NO SABE/NO CONTESTO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","OTROS","1","1.1","1","1.4","0","0","1","2.1","0","0","1","4","0","0","0","0","0","0","0","0","0","0","1","3.3","0","0","0","0","0","0","0","0","0","0","0","0","1","20","0","0","0","0","0","0","0","0","0","0","0","0","1","11.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11.1","0","0"
"70","PARA COMPRAR UN AUTO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71","PARA IRME DE VIAJE O VACACIONES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","PARA SOLICITAR ALGUN PRESTAMO O CREDITO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","PARA GASTOS EN GENERAL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","AHORRAR E INVERTIR PARA UN FUTURO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","PARA GASTOS DE LA ESCUELA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","GASTOS MÉDICOS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","POR SEGURIDAD","1","1.1","0","0","1","5.9","0","0","1","2.4","0","0","0","0","1","5.3","0","0","0","0","1","5.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11.1","0","0","0","0","0","0","0","0","0","0","0","0","1","3.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","PARA MEJORAS EN LA CASA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79","ASEGURAR A MI FAMILIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","ASEGURAR MI PATRIMONIO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","NO ME INTERESA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","","171","194.3","139","195.8","32","188.2","93","197.9","78","190.2","49","196","41","195.2","35","184.2","28","200","18","200","33","183.3","59","196.7","38","200","41","195.2","37","194.7","16","200","10","200","26","200","10","200","33","183.3","17","188.9","18","200","4","200","18","200","16","200","17","188.9","50","192.3","62","193.8","8","200","44","200","37","194.7","21","190.9","4","200","17","188.9","16","200"
"83","Total","88","100","71","100","17","100","47","100","41","100","25","100","21","100","19","100","14","100","9","100","18","100","30","100","19","100","21","100","19","100","8","100","5","100","13","100","5","100","18","100","9","100","9","100","2","100","9","100","8","100","9","100","26","100","32","100","4","100","22","100","19","100","11","100","2","100","9","100","8","100"
"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"85","P11.Tarjeta.de.cr.dito","Total_Total_f","Total_Total_pct","A3_Sí (Bancarizado)_f","A3_Sí (Bancarizado)_pct","A3_No (No Bancarizado)_f","A3_No (No Bancarizado)_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","Edad.Rango_18 - 24 años_f","Edad.Rango_18 - 24 años_pct","Edad.Rango_25 - 34 años_f","Edad.Rango_25 - 34 años_pct","Edad.Rango_35 - 44 años_f","Edad.Rango_35 - 44 años_pct","Edad.Rango_45 - 55 años_f","Edad.Rango_45 - 55 años_pct","Plaza_Veracruz (Veracruz)_f","Plaza_Veracruz (Veracruz)_pct","Plaza_Chiapas (Ocozocoautla de espinosa)_f","Plaza_Chiapas (Ocozocoautla de espinosa)_pct","Plaza_Yucatan (Hunucma)_f","Plaza_Yucatan (Hunucma)_pct","Plaza_Ciudad de México (AMCM)_f","Plaza_Ciudad de México (AMCM)_pct","Plaza_Puebla (Tepeaca)_f","Plaza_Puebla (Tepeaca)_pct","Plaza_Jalisco (Ayotlan)_f","Plaza_Jalisco (Ayotlan)_pct","Plaza_Nuevo Leon (Monterrey)_f","Plaza_Nuevo Leon (Monterrey)_pct","Plaza_Sonora (Heroica de Caborca)_f","Plaza_Sonora (Heroica de Caborca)_pct","Plaza_Sinaloa (Angostura)_f","Plaza_Sinaloa (Angostura)_pct","cluster_1_f","cluster_1_pct","cluster_2_f","cluster_2_pct","cluster_3_f","cluster_3_pct","cluster_4_f","cluster_4_pct","cluster_5_f","cluster_5_pct","cluster_6_f","cluster_6_pct","clusterB_1_f","clusterB_1_pct","clusterB_2_f","clusterB_2_pct","clusterB_3_f","clusterB_3_pct","clusterB_4_f","clusterB_4_pct","clusterB_5_f","clusterB_5_pct","clusterB_6_f","clusterB_6_pct"
"86","PARA ENVIAR O RECIBIR DINERO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","APOYAR A MIS FAMILIARES","1","0.5","0","0","1","1.3","0","0","1","1.2","0","0","0","0","1","2.1","0","0","0","0","0","0","0","0","0","0","1","4","0","0","1","2.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2.2","0","0","0","0","0","0","0","0","0","0","0","0"
"88","PARA TENER UN RESPALDO EN EMERGENCIAS","44","22.4","25","20.8","19","25","27","23.5","17","21","11","33.3","11","22.9","7","14.6","4","11.4","11","34.4","19","26.8","10","17.2","10","23.8","5","20","18","51.4","4","11.8","6","35.3","4","14.3","2","11.1","3","17.6","4","16.7","1","5.6","2","40","4","9.5","3","17.6","7","35","6","15.8","7","21.2","17","37","4","20","4","14.8","8","20","2","28.6","4","33.3","3","21.4"
"89","PARA HACER VARIAS OPERACIONES COMODAMENTE","6","3.1","3","2.5","3","3.9","2","1.7","4","4.9","1","3","2","4.2","1","2.1","2","5.7","0","0","3","4.2","2","3.4","1","2.4","0","0","2","5.7","0","0","0","0","0","0","0","0","0","0","2","8.3","2","11.1","0","0","2","4.8","0","0","0","0","2","5.3","1","3","1","2.2","1","5","1","3.7","1","2.5","0","0","0","0","0","0"
"90","PAGAR DEUDAS","2","1","0","0","2","2.6","1","0.9","1","1.2","0","0","0","0","1","2.1","0","0","1","3.1","0","0","1","1.7","1","2.4","0","0","0","0","1","2.9","0","0","0","0","0","0","0","0","1","4.2","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","2.2","0","0","0","0","0","0","0","0","0","0","0","0"
"91","PARA PONER UN NEGOCIO","4","2","4","3.3","0","0","2","1.7","2","2.5","1","3","0","0","0","0","3","8.6","0","0","2","2.8","0","0","0","0","2","8","0","0","1","2.9","0","0","0","0","0","0","1","5.9","1","4.2","0","0","1","20","1","2.4","0","0","1","5","1","2.6","1","3","0","0","0","0","2","7.4","1","2.5","0","0","1","8.3","0","0"
"92","PAGO DE SERVICIOS","7","3.6","6","5","1","1.3","6","5.2","1","1.2","2","6.1","3","6.2","1","2.1","0","0","1","3.1","4","5.6","1","1.7","2","4.8","0","0","1","2.9","1","2.9","0","0","0","0","2","11.1","0","0","1","4.2","2","11.1","0","0","3","7.1","0","0","1","5","2","5.3","1","3","0","0","0","0","4","14.8","1","2.5","0","0","1","8.3","0","0"
"93","PARA HACER CRECER MI NEGOCIO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","PARA HACER COMPRAS","113","57.7","69","57.5","44","57.9","63","54.8","50","61.7","15","45.5","27","56.2","32","66.7","26","74.3","13","40.6","40","56.3","36","62.1","24","57.1","13","52","13","37.1","17","50","11","64.7","23","82.1","10","55.6","9","52.9","17","70.8","12","66.7","1","20","30","71.4","11","64.7","7","35","20","52.6","24","72.7","21","45.7","14","70","18","66.7","21","52.5","5","71.4","4","33.3","7","50"
"95","PARA AHORRAR TIEMPO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","NO SABE/NO CONTESTO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","OTROS","3","1.5","2","1.7","1","1.3","2","1.7","1","1.2","0","0","1","2.1","2","4.2","0","0","0","0","2","2.8","1","1.7","0","0","0","0","0","0","0","0","0","0","1","3.6","2","11.1","0","0","0","0","0","0","0","0","1","2.4","0","0","2","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","16.7","0","0"
"98","PARA COMPRAR UN AUTO","3","1.5","3","2.5","0","0","2","1.7","1","1.2","0","0","1","2.1","1","2.1","1","2.9","0","0","2","2.8","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","1","4.2","2","11.1","0","0","2","4.8","0","0","0","0","1","2.6","0","0","0","0","0","0","2","7.4","1","2.5","0","0","0","0","0","0"
"99","PARA IRME DE VIAJE O VACACIONES","5","2.6","3","2.5","2","2.6","4","3.5","1","1.2","2","6.1","3","6.2","0","0","0","0","0","0","2","2.8","1","1.7","1","2.4","1","4","0","0","0","0","0","0","1","3.6","0","0","4","23.5","0","0","0","0","0","0","0","0","1","5.9","2","10","1","2.6","1","3","0","0","0","0","1","3.7","1","2.5","0","0","0","0","1","7.1"
"100","PARA SOLICITAR ALGUN PRESTAMO O CREDITO","9","4.6","8","6.7","1","1.3","7","6.1","2","2.5","1","3","1","2.1","2","4.2","2","5.7","3","9.4","1","1.4","3","5.2","3","7.1","2","8","0","0","5","14.7","0","0","0","0","2","11.1","0","0","1","4.2","0","0","1","20","1","2.4","0","0","1","5","4","10.5","0","0","3","6.5","1","5","1","3.7","4","10","0","0","1","8.3","1","7.1"
"101","PARA GASTOS EN GENERAL","7","3.6","3","2.5","4","5.3","4","3.5","3","3.7","1","3","2","4.2","1","2.1","0","0","3","9.4","5","7","1","1.7","1","2.4","0","0","1","2.9","4","11.8","0","0","1","3.6","0","0","0","0","0","0","1","5.6","0","0","1","2.4","0","0","0","0","1","2.6","0","0","5","10.9","0","0","0","0","3","7.5","0","0","0","0","0","0"
"102","AHORRAR E INVERTIR PARA UN FUTURO","3","1.5","2","1.7","1","1.3","1","0.9","2","2.5","1","3","0","0","0","0","0","0","2","6.2","0","0","2","3.4","1","2.4","0","0","2","5.7","1","2.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","11.8","1","5","0","0","0","0","0","0","0","0","0","0","1","2.5","0","0","0","0","1","7.1"
"103","PARA GASTOS DE LA ESCUELA","2","1","1","0.8","1","1.3","0","0","2","2.5","0","0","2","4.2","0","0","0","0","0","0","1","1.4","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","11.1","0","0","1","2.4","0","0","0","0","0","0","1","3","0","0","1","5","0","0","0","0","0","0","0","0","0","0"
"104","GASTOS MÉDICOS","1","0.5","1","0.8","0","0","1","0.9","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","1","2.4","0","0","0","0","0","0","0","0","0","0","0","0","1","5.9","0","0","0","0","0","0","0","0","0","0","0","0","1","2.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7.1"
"105","POR SEGURIDAD","1","0.5","1","0.8","0","0","1","0.9","0","0","0","0","0","0","1","2.1","0","0","0","0","1","1.4","0","0","0","0","0","0","0","0","1","2.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2.4","0","0","0","0","0","0","0","0","0","0","0","0","1","3.7","0","0","0","0","0","0","0","0"
"106","PARA MEJORAS EN LA CASA","1","0.5","0","0","1","1.3","0","0","1","1.2","0","0","0","0","1","2.1","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","1","4.2","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","ASEGURAR A MI FAMILIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","ASEGURAR MI PATRIMONIO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","NO ME INTERESA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","","376","191.8","229","190.8","147","193.4","222","193","154","190.1","63","190.9","91","189.6","93","193.8","67","191.4","62","193.8","131","184.5","116","200","81","192.9","48","192","68","194.3","66","194.1","34","200","54","192.9","36","200","33","194.1","43","179.2","32","177.8","10","200","79","188.1","34","200","38","190","75","197.4","61","184.8","89","193.5","39","195","47","174.1","78","195","14","200","23","191.7","28","200"
"111","Total","196","100","120","100","76","100","115","100","81","100","33","100","48","100","48","100","35","100","32","100","71","100","58","100","42","100","25","100","35","100","34","100","17","100","28","100","18","100","17","100","24","100","18","100","5","100","42","100","17","100","20","100","38","100","33","100","46","100","20","100","27","100","40","100","7","100","12","100","14","100"
"112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"113","P11.Tarjeta..Azteca","Total_Total_f","Total_Total_pct","A3_Sí (Bancarizado)_f","A3_Sí (Bancarizado)_pct","A3_No (No Bancarizado)_f","A3_No (No Bancarizado)_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","Edad.Rango_18 - 24 años_f","Edad.Rango_18 - 24 años_pct","Edad.Rango_25 - 34 años_f","Edad.Rango_25 - 34 años_pct","Edad.Rango_35 - 44 años_f","Edad.Rango_35 - 44 años_pct","Edad.Rango_45 - 55 años_f","Edad.Rango_45 - 55 años_pct","Plaza_Veracruz (Veracruz)_f","Plaza_Veracruz (Veracruz)_pct","Plaza_Chiapas (Ocozocoautla de espinosa)_f","Plaza_Chiapas (Ocozocoautla de espinosa)_pct","Plaza_Yucatan (Hunucma)_f","Plaza_Yucatan (Hunucma)_pct","Plaza_Ciudad de México (AMCM)_f","Plaza_Ciudad de México (AMCM)_pct","Plaza_Puebla (Tepeaca)_f","Plaza_Puebla (Tepeaca)_pct","Plaza_Jalisco (Ayotlan)_f","Plaza_Jalisco (Ayotlan)_pct","Plaza_Nuevo Leon (Monterrey)_f","Plaza_Nuevo Leon (Monterrey)_pct","Plaza_Sonora (Heroica de Caborca)_f","Plaza_Sonora (Heroica de Caborca)_pct","Plaza_Sinaloa (Angostura)_f","Plaza_Sinaloa (Angostura)_pct","cluster_1_f","cluster_1_pct","cluster_2_f","cluster_2_pct","cluster_3_f","cluster_3_pct","cluster_4_f","cluster_4_pct","cluster_5_f","cluster_5_pct","cluster_6_f","cluster_6_pct","clusterB_1_f","clusterB_1_pct","clusterB_2_f","clusterB_2_pct","clusterB_3_f","clusterB_3_pct","clusterB_4_f","clusterB_4_pct","clusterB_5_f","clusterB_5_pct","clusterB_6_f","clusterB_6_pct"
"114","PARA ENVIAR O RECIBIR DINERO","2","5.9","2","8.3","0","0","2","9.1","0","0","1","11.1","0","0","0","0","0","0","1","11.1","1","12.5","0","0","0","0","1","33.3","0","0","1","7.7","0","0","0","NaN","0","NaN","0","0","1","100","0","0","0","NaN","1","33.3","0","0","0","0","0","0","1","14.3","0","0","1","20","1","20","0","0","0","0","0","0","0","0"
"115","APOYAR A MIS FAMILIARES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","PARA TENER UN RESPALDO EN EMERGENCIAS","4","11.8","4","16.7","0","0","3","13.6","1","8.3","0","0","2","50","0","0","0","0","2","22.2","0","0","1","9.1","2","16.7","1","33.3","0","0","0","0","3","27.3","0","NaN","0","NaN","0","0","0","0","1","33.3","0","NaN","0","0","1","11.1","1","20","1","14.3","1","14.3","0","0","0","0","0","0","2","33.3","1","25","1","50","0","0"
"117","PARA HACER VARIAS OPERACIONES COMODAMENTE","2","5.9","1","4.2","1","10","1","4.5","1","8.3","0","0","0","0","1","14.3","0","0","1","11.1","0","0","1","9.1","1","8.3","0","0","1","20","1","7.7","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","1","11.1","0","0","1","14.3","0","0","0","0","0","0","0","0","0","0","1","25","0","0","0","0"
